show_id;type;title;cast_in;country;release_year;rating;duration;listed_in;date_added
1901;Movie;Vampires vs. the Bronx;Jaden Michael, Gerald W. Jones III, Gregory Diaz IV;United States;2020;PG-13;86 min;Comedies, Horror Movies;02.10.2020
1902;Movie;You've Got This;Mauricio Ochmann, Esmeralda Pimentel, Matteo Giannini;Mexico;2020;TV-MA;112 min;Comedies, International Movies, Romantic Movies;02.10.2020
1903;Movie;All Because of You;Hairul Azreen, Janna Nick, Amerul Affendi;Malaysia;2020;TV-PG;102 min;Action & Adventure, Comedies, International Movies;01.10.2020
919;TV Show;Lava Ka Dhaava;Jaaved Jaaferi, Rutledge Wood;India;2021;TV-PG;1 Season;Reality TV;05.05.2021
814;TV Show;The Adventures of Sonic the Hedgehog;Jaleel White, Long John Baldry, Garry Chalk;United States;1993;TV-Y7;1 Season;Kids' TV;02.06.2021
822;Movie;The Wedding Guest;Dev Patel, Radhika Apte, Jim Sarbh;United Kingdom;2018;R;97 min;Dramas, Romantic Movies, Thrillers;02.06.2021
827;Movie;Bo Burnham: Inside;Bo Burnham;United States;2021;TV-MA;88 min;Stand-Up Comedy;30.05.2021
1906;Movie;Cold Harbour;Tony Kgoroge, Yu Nan, Thomas Gumede;South Africa;2013;TV-MA;73 min;Action & Adventure, Dramas, International Movies;01.10.2020
1909;TV Show;Food Wars!: Shokugeki no Soma;Yoshitsugu Matsuoka, Risa Taneda, Minami Takahashi;Japan;2016;TV-MA;2 Seasons;Anime Series, International TV Shows, Teen TV Shows;01.10.2020
1910;Movie;Free State of Jones;Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali;United States;2016;R;139 min;Action & Adventure, Dramas;01.10.2020
1911;TV Show;Good Morning, Verônica;Tainá Müller, Eduardo Moscovis, Camila Morgado;Brazil;2020;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Mysteries;01.10.2020
1913;Movie;Hunt for the Wilderpeople;Sam Neill, Julian Dennison, Rima Te Wiata;New Zealand;2016;PG-13;101 min;Action & Adventure, Comedies, Dramas;01.10.2020
1916;TV Show;Oktoberfest: Beer & Blood;Mišel Matičević, Martina Gedeck, Klaus Steinbacher;Germany;2020;TV-MA;1 Season;International TV Shows, TV Dramas;01.10.2020
1918;TV Show;Secreto bien guardado;Oriana Sabatini, Victorio D'Alessandro, Noemí Frenkel;Argentina;2019;TV-MA;1 Season;International TV Shows, Romantic TV Shows, Spanish-Language TV Shows;01.10.2020
1919;TV Show;Sword Art Online;Yoshitsugu Matsuoka, Haruka Tomatsu, Ayana Taketatsu;Japan;2018;TV-MA;3 Seasons;Anime Series, International TV Shows;01.10.2020
1921;Movie;The Book of Sun;Baraa Alem, Ismail Alhassan, Ahmed Saddam;Saudi Arabia;2020;TV-14;120 min;Comedies, Independent Movies, International Movies;01.10.2020
1922;Movie;The Outpost;Scott Eastwood, Caleb Landry Jones, Orlando Bloom;United States;2020;R;123 min;Action & Adventure, Dramas;01.10.2020
1923;TV Show;The Parkers;Mo'Nique, Countess Vaughn, Dorien Wilson;United States;2003;TV-PG;5 Seasons;TV Comedies;01.10.2020
1924;TV Show;The Unicorn;Walton Goggins, Rob Corddry, Michaela Watkins;United States;2019;TV-14;1 Season;TV Comedies, TV Dramas;01.10.2020
1925;Movie;We Have Always Lived in the Castle;Taissa Farmiga, Alexandra Daddario, Crispin Glover;United States;2018;TV-14;95 min;Dramas, Thrillers;01.10.2020
1926;TV Show;You Cannot Hide;Blanca Soto, Eduardo Noriega, Iván Sánchez;Mexico;2020;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;01.10.2020
1928;Movie;Baxu and the Giants;Camilla Jo-Ann Daries, Wafeeq Narimab, Anna Louw;Namibia;2019;TV-PG;29 min;Dramas, International Movies;30.09.2020
8805;Movie;Zombieland;Jesse Eisenberg, Woody Harrelson, Emma Stone;United States;2009;R;88 min;Comedies, Horror Movies;01.11.2019
1929;TV Show;Black Butler;Daisuke Ono, Maaya Sakamoto, Hiroki Touchi;Japan;2010;TV-MA;3 Seasons;Anime Series, International TV Shows;30.09.2020
1930;TV Show;Man with a Plan;Matt LeBlanc, Liza Snyder, Grace Kaufman;United States;2020;TV-PG;4 Seasons;TV Comedies;30.09.2020
1931;Movie;Poacher;Brian Ogola, Davina Leonard, Shiviske Shivisi;United Kingdom;2018;TV-MA;28 min;Dramas, International Movies, Thrillers;30.09.2020
1932;Movie;The Boys in the Band;Jim Parsons, Zachary Quinto, Matt Bomer;United States;2020;R;122 min;Dramas, LGBTQ Movies;30.09.2020
1933;Movie;The Boys in the Band: Something Personal;Jim Parsons, Zachary Quinto, Matt Bomer;United States;2020;TV-MA;28 min;Documentaries, LGBTQ Movies;30.09.2020
1934;TV Show;Wentworth;Danielle Cormack, Nicole da Silva, Kate Atkinson;Australia;2020;TV-MA;8 Seasons;Crime TV Shows, TV Dramas;30.09.2020
1937;Movie;Welcome to Sudden Death;Michael Jai White, Michael Eklund, Sabryn Rock;United States;2020;R;80 min;Action & Adventure;29.09.2020
1938;Movie;Amandla! A Revolution in Four Part Harmony;Miriam Makeba, Hugh Masekela, Abdullah Ibrahim;South Africa;2002;PG-13;103 min;Documentaries, International Movies, Music & Musicals;28.09.2020
1939;Movie;Ankhon Dekhi;Sanjay Mishra, Seema Pahwa, Rajat Kapoor;India;2013;TV-PG;104 min;Dramas, Independent Movies, International Movies;28.09.2020
1940;Movie;Dedh Ishqiya;Naseeruddin Shah, Madhuri Dixit, Arshad Warsi;India;2014;TV-14;146 min;Comedies, Dramas, International Movies;28.09.2020
1941;Movie;Golmaal Returns;Ajay Devgn, Kareena Kapoor, Arshad Warsi;India;2008;TV-MA;135 min;Comedies, International Movies, Music & Musicals;28.09.2020
1942;Movie;Ishq Vishk;Shahid Kapoor, Amrita Rao, Shenaz Treasury;India;2003;TV-PG;129 min;Comedies, International Movies, Music & Musicals;28.09.2020
1943;Movie;Ishqiya;Naseeruddin Shah, Vidya Balan, Arshad Warsi;India;2009;TV-14;115 min;Comedies, International Movies, Romantic Movies;28.09.2020
1944;Movie;Jab We Met;Shahid Kapoor, Kareena Kapoor, Tarun Arora;India;2007;TV-14;143 min;Comedies, International Movies, Music & Musicals;28.09.2020
1945;Movie;Mann;Aamir Khan, Manisha Koirala, Sharmila Tagore;India;1999;TV-14;173 min;Dramas, International Movies, Romantic Movies;28.09.2020
1946;Movie;Manorama Six Feet Under;Abhay Deol, Gul Panag, Raima Sen;India;2007;TV-14;129 min;Dramas, International Movies, Thrillers;28.09.2020
1947;Movie;Welcome;Akshay Kumar, Katrina Kaif, Nana Patekar;India;2007;TV-PG;149 min;Comedies, International Movies, Music & Musicals;28.09.2020
839;Movie;Soy Rada: Serendipity;Agustín Aristarán;Argentina;2021;TV-MA;70 min;Stand-Up Comedy;27.05.2021
1958;Movie;Real Steel;Hugh Jackman, Dakota Goyo, Evangeline Lilly;United States;2011;PG-13;127 min;Action & Adventure, Sci-Fi & Fantasy, Sports Movies;24.09.2020
1960;Movie;Enola Holmes;Millie Bobby Brown, Henry Cavill, Sam Claflin;United Kingdom;2020;PG-13;124 min;Action & Adventure, Children & Family Movies, Dramas;23.09.2020
1964;Movie;DTC Yukemuri Junjo Hen From High & Low;Kenjiro Yamashita, Kanta Sato, Taiki Sato;Japan;2018;TV-PG;102 min;Dramas, International Movies;20.09.2020
1965;Movie;High & Low The Movie;Takanori Iwata, Akira, Sho Aoyagi;Japan;2016;TV-MA;129 min;Action & Adventure, International Movies;20.09.2020
1966;Movie;High & Low The Movie 2 / End of Sky;Takanori Iwata, Keiji Kuroki, Aoi Nakamura;Japan;2017;TV-MA;124 min;Action & Adventure, International Movies;20.09.2020
1967;Movie;High & Low The Movie 3 / Final Mission;Takanori Iwata, Akira, Masataka Kubota;Japan;2017;TV-MA;118 min;Action & Adventure, International Movies;20.09.2020
2202;TV Show;Last Chance U;John Franklin III, DJ Law, Buddy Stephens;United States;2020;TV-MA;5 Seasons;Docuseries;28.07.2020
1968;Movie;High & Low The Red Rain;Takahiro, Hiroomi Tosaka, Takumi Saitoh;Japan;2016;TV-MA;111 min;Action & Adventure, International Movies;20.09.2020
1970;Movie;Road To High & Low;Takanori Iwata, Nobuyuki Suzuki, Keita Machida;Japan;2016;TV-MA;94 min;Action & Adventure, International Movies;20.09.2020
1971;Movie;The Blue Elephant 2;Karim Abdel Aziz, Nelly Karim, Hend Sabry;Egypt;2019;TV-MA;130 min;Horror Movies, International Movies, Thrillers;20.09.2020
1973;Movie;Black;Soham Chakraborty, Bidya Sinha Mim, Ashish Vidyarthi;India;2015;TV-14;137 min;Action & Adventure, International Movies;19.09.2020
1975;Movie;Saheb Biwi Aur Gangster Returns;Irrfan Khan, Jimmy Shergill, Soha Ali Khan;India;2013;TV-MA;139 min;Dramas, International Movies, Romantic Movies;19.09.2020
1976;Movie;Santa Banta Pvt Ltd;Boman Irani, Vir Das, Neha Dhupia;India;2016;TV-14;111 min;Comedies, International Movies;19.09.2020
1977;Movie;The Royal Bengal Tiger;Jeet, Abir Chatterjee, Priyanka Sarkar;India;2014;TV-MA;103 min;Dramas, International Movies, Thrillers;19.09.2020
1978;Movie;Dolly Kitty Aur Woh Chamakte Sitare;Bhumi Pednekar, Konkona Sen Sharma, Vikrant Massey;India;2020;TV-MA;120 min;Dramas, Independent Movies, International Movies;18.09.2020
1979;TV Show;Ratched;Sarah Paulson, Finn Wittrock, Judy Davis;United States;2020;TV-MA;1 Season;TV Dramas, TV Horror, TV Mysteries;18.09.2020
1981;TV Show;The Blacklist;James Spader, Megan Boone, Diego Klattenhoff;United States;2019;TV-14;7 Seasons;Crime TV Shows, TV Dramas, TV Thrillers;18.09.2020
1982;Movie;Whipped;Andovi da Lopez, Jovial da Lopez, Chandra Liow;Indonesia;2020;TV-14;98 min;Comedies, International Movies, Romantic Movies;18.09.2020
1983;Movie;Anaamika;Nayantara, Vaibhav Reddy, Pasupathy;India;2014;TV-14;130 min;International Movies, Thrillers;17.09.2020
1986;Movie;Horrid Henry's Gross Day Out;Lizzie Waterworth-Santo, Emma Tate, Sue Elliot Nicholls;United Kingdom;2020;TV-Y;61 min;Children & Family Movies, Comedies;17.09.2020
1988;Movie;Residue;Obinna Nwachukwu, Dennis Lindsey, Taline Stewart;United States;2020;TV-MA;90 min;Dramas, Independent Movies;17.09.2020
1989;TV Show;The Last Word;Anke Engelke, Thorsten Merten, Nina Gummich;Germany;2020;TV-MA;1 Season;International TV Shows, TV Comedies, TV Dramas;17.09.2020
1990;TV Show;Baby;Benedetta Porcaroli, Alice Pagani, Riccardo Mandolini;Italy;2020;TV-MA;3 Seasons;International TV Shows, TV Dramas, Teen TV Shows;16.09.2020
1992;TV Show;Criminal: UK;Katherine Kelly, Lee Ingleby, Mark Stanley;United Kingdom;2020;TV-MA;2 Seasons;British TV Shows, Crime TV Shows, International TV Shows;16.09.2020
1994;TV Show;Signs;Andrzej Konopka, Helena Sujecka, Piotr Trojan;Poland;2020;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas;16.09.2020
1996;Movie;The Devil All The Time;Tom Holland, Bill Skarsgård, Riley Keough;United States;2020;R;139 min;Dramas, Thrillers;16.09.2020
1997;Movie;The Paramedic;Mario Casas, Déborah François, Guillermo Pfening;Spain;2020;TV-MA;94 min;Dramas, International Movies, Thrillers;16.09.2020
1998;Movie;The Take;Idris Elba, Richard Madden, Charlotte Le Bon;United Kingdom;2016;R;92 min;Action & Adventure, International Movies;16.09.2020
1999;TV Show;Call the Midwife;Vanessa Redgrave, Bryony Hannah, Helen George;United Kingdom;2020;TV-MA;9 Seasons;British TV Shows, International TV Shows, TV Dramas;15.09.2020
2002;Movie;Raising Victor Vargas;Victor Rasuk, Judy Marte, Melonie Diaz;France;2002;R;88 min;Dramas, Independent Movies, Romantic Movies;15.09.2020
2004;Movie;The Smurfs 2;Neil Patrick Harris, Brendan Gleeson, Jayma Mays;United States;2013;PG;105 min;Children & Family Movies, Comedies;15.09.2020
2008;Movie;Dad Wanted;Natalia Coronado, Juan Pablo Medina, Silvia Navarro;Mexico;2020;TV-14;103 min;Children & Family Movies, Comedies, Dramas;11.09.2020
920;TV Show;The Sons of Sam: A Descent into Darkness;NULL;United States;2021;TV-MA;1 Season;Crime TV Shows, Docuseries;05.05.2021
868;Movie;The Last Days;NULL;United States;1998;PG-13;87 min;Documentaries;19.05.2021
871;Movie;Amy Tan: Unintended Memoir;Amy Tan;United States;2021;TV-14;101 min;Documentaries;18.05.2021
875;TV Show;Booba: Food Puzzle;Artem Kretov, Elena Solovieva, Vyacheslav Kataev;United Kingdom;2021;TV-Y;1 Season;Kids' TV;15.05.2021
877;TV Show;Alma Matters;NULL;India;2021;TV-MA;1 Season;Docuseries, International TV Shows;14.05.2021
881;TV Show;Haunted;NULL;United States;2021;TV-MA;3 Seasons;Reality TV, TV Horror, TV Thrillers;14.05.2021
863;TV Show;Special;Ryan O'Connell, Jessica Hecht, Punam Patel;United States;2021;TV-MA;2 Seasons;TV Comedies;20.05.2021
2009;TV Show;Family Business;Jonathan Cohen, Gérard Darmon, Julia Piaton;France;2020;TV-MA;2 Seasons;International TV Shows, TV Comedies, TV Dramas;11.09.2020
2010;TV Show;Girlfriends;Tracee Ellis Ross, Golden Brooks, Persia White;United States;2007;TV-14;8 Seasons;TV Comedies;11.09.2020
2011;Movie;How to Train Your Dragon 2;Jay Baruchel, Cate Blanchett, Gerard Butler;United States;2014;PG;102 min;Children & Family Movies;11.09.2020
2012;Movie;Pets United;Patrick Roche, Natalie Dormer, Eddie Marsan;Germany;2020;TV-Y7;93 min;Children & Family Movies, Comedies;11.09.2020
1396;TV Show;Hello Ninja;Lukas Engel, Zoey Siewert, Sam Vincent;United States;2021;TV-Y;4 Seasons;Kids' TV;19.01.2021
2013;TV Show;The Barrier;Unax Ugalde, Olivia Molina, Eleonora Wexler;Spain;2020;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas;11.09.2020
2014;TV Show;The Duchess;Katherine Ryan, Rory Keenan, Katy Byrne;United Kingdom;2020;TV-MA;1 Season;British TV Shows, International TV Shows, TV Comedies;11.09.2020
2016;Movie;Aapla Manus;Nana Patekar, Sumeet Raghvan, Iravati Harshe;India;2018;TV-14;133 min;Dramas, International Movies, Thrillers;10.09.2020
2017;Movie;Ani... Dr. Kashinath Ghanekar;Subodh Bhave, Vaidehi Parshurami, Nandita Patkar;India;2018;TV-14;157 min;Dramas, International Movies;10.09.2020
2018;Movie;Bhai: Vyakti Ki Valli - Poorvardha;Sagar Deshmukh, Vijay Kenkre, Iravati Harshe;India;2019;TV-14;116 min;Dramas, International Movies;10.09.2020
2019;Movie;Bhai: Vyakti Ki Valli - Uttarardh;Sagar Deshmukh, Iravati Harshe, Vijay Kenkre;India;2019;TV-PG;112 min;Dramas, International Movies;10.09.2020
2020;Movie;Cycle;Hrishikesh Joshi, Bhalchandra Kadam, Priyadarshan Jadhav;India;2018;TV-PG;96 min;Comedies, Dramas, International Movies;10.09.2020
